uid,plays_per_hour,total_events,completion_variance,avg_interval_seconds,avg_completion_rate,behavior_diversity,is_anomaly,anomaly_score
556,0.12398452219363466,51,401.6631264289874,29616.6,57.34234028561989,4,False,-0.45395452765927735
557,0.11976567585159471,46,514.2988411410256,30726.666666666668,60.57488801197587,5,False,-0.4229077351704195
558,0.1406379850412325,55,478.16392736454503,26071.666666666668,65.12661751461644,4,False,-0.5107192029241051
559,0.12844190732034924,51,678.9625130419049,28588.8,57.63758837870156,5,False,-0.503898217576568
560,0.1515738005500662,62,294.2897879605748,24140.16393442623,65.00148760107248,5,False,-0.5173625244069981
561,0.1538831449867757,64,353.84879325303746,23765.714285714286,63.00673541533581,5,False,-0.48504978579737285
562,0.12740674194009433,52,469.6289333178314,28810.0,61.42475249218825,5,False,-0.4123829152167828
563,0.12633624878522837,52,386.81283896935247,29054.117647058825,59.47904827241151,5,False,-0.39529725209172795
564,0.10538641686182669,42,312.12171623092195,34993.170731707316,60.7371558102136,4,False,-0.466154602001224
565,0.11782858745967176,49,436.5880560064238,31189.375,56.85089279508302,5,False,-0.4040630802039478
566,0.14320098703505188,59,302.25715496924033,25572.931034482757,62.44634723223183,5,False,-0.4528157007838083
567,0.11920036422333513,48,329.77009642007766,30843.82978723404,62.29490929021113,4,False,-0.44075061327720827
568,0.13204672422549518,52,396.4789527881843,27797.647058823528,63.79631038316275,4,False,-0.4663199876455006
569,0.12093794091957628,45,278.47428093276636,30443.863636363636,63.37285366404637,5,False,-0.44633816368288043
570,0.15154292697830737,62,224.12227806949772,24145.081967213115,51.52574326855343,5,True,-0.6037869736209386
571,0.15253267800775375,60,327.1673229041031,24001.525423728814,62.81728703267756,5,False,-0.4693336355028683
572,0.09959514170040486,41,394.8352970218087,37050.0,61.91773594461141,4,False,-0.4783362696288403
573,0.16478111165764878,67,417.73886322978905,22178.18181818182,58.185084933559935,5,False,-0.5487311013618147
574,0.12937737140013683,52,367.6452311011838,28371.176470588234,56.158866817656076,5,False,-0.4030001178364979
575,0.14024906299117398,58,531.9767420219886,26118.947368421053,58.93185210723954,5,False,-0.45676085215607415
576,0.12625731240267665,50,333.0678853815399,29095.102040816328,64.0542215690056,5,False,-0.42058419940447705
577,0.10404839075951196,42,341.6529991713982,35443.170731707316,55.0735972557409,5,False,-0.4494501010537763
578,0.10521593735981404,43,432.5457404584563,35030.0,59.79404562907027,4,False,-0.4598416220411442
579,0.15398855604173678,61,480.8630628570922,23768.0,55.824405748989015,5,False,-0.5087932513878747
580,0.1406799531066823,55,324.9778545115252,26063.88888888889,60.35687544650409,5,False,-0.41488041491159644
581,0.1345977363107984,55,310.3781738701316,27241.666666666668,61.79955915596114,5,False,-0.415661120899679
582,0.14308622178364375,58,388.64327659707857,25601.052631578947,59.38202381124334,5,False,-0.41808032085605856
583,0.13987221550682094,54,287.74150242373946,26223.396226415094,65.41190141893867,5,False,-0.4662535699246326
584,0.1453710788064269,57,427.4709661289749,25206.428571428572,58.54753183142671,5,False,-0.4293360426369124
585,0.12668116462217344,50,433.0371901974134,28997.755102040817,62.93993979473904,5,False,-0.40542615144435645
586,0.12599910000642853,49,470.25651340951646,29166.875,59.89216930752565,4,False,-0.4493748256810894
587,0.10476944630565876,43,300.3993688020004,35179.28571428572,63.14159745645326,4,False,-0.47356450925068677
588,0.12843756143378257,49,402.186529330165,28613.125,64.91570405398834,5,False,-0.4316658882978224
589,0.13855627779678412,54,263.80866954278036,26472.45283018868,56.40337213520692,5,False,-0.47003293257096423
590,0.1341448267295988,54,454.66560928256035,27343.01886792453,65.81772483255092,5,False,-0.4509246014568839
591,0.0998932764140875,39,386.37695813539426,36986.84210526316,57.3217248644648,4,False,-0.49220684113296614
592,0.13140161725067384,52,504.12627206571824,27934.117647058825,53.752606835505624,5,False,-0.4744779022489629
593,0.10631229235880399,44,500.7389847234743,34650.0,61.0721369854552,5,False,-0.429869193669601
594,0.13509087931881447,55,474.1314040653122,27142.222222222223,54.06229608821449,4,False,-0.5312969332875751
595,0.1066291949082493,43,273.66746647371866,34565.71428571428,64.6153936354603,4,False,-0.49317128137073146
596,0.13529580583001927,55,454.3971525793452,27101.11111111111,60.94636617509177,5,False,-0.4112278437857794
597,0.12035337800349964,47,313.6958279077492,30562.17391304348,54.91686185395554,4,False,-0.4946244651397331
598,0.12905894519131333,52,445.75794519014516,28441.176470588234,61.53841720450834,5,False,-0.39707526095882134
599,0.15177385695313983,60,279.1424184404088,24121.525423728814,62.00715917748756,5,False,-0.4873395690989593
600,0.12001363791339925,44,406.77845081353394,30694.18604651163,61.71869749390741,5,False,-0.4002424812636469
601,0.14724814934019956,61,447.0970292616196,24856.0,62.82468837317161,5,False,-0.452674941960606
602,0.13179303612105434,54,428.2127349156807,27830.943396226416,57.47342842734395,5,False,-0.4144075846970538
603,0.10689470871191876,40,421.5534411419395,34541.53846153846,57.256042800653354,5,False,-0.4408208423975974
604,0.12924071082390953,52,369.48584151185435,28401.176470588234,61.638139392671505,5,False,-0.3947785481089219
605,0.12117714945181765,49,252.51379729014312,30327.5,58.6426645795711,5,False,-0.43779025360866514
606,0.16888465757393878,68,348.4528673533819,21634.4776119403,61.7555072060884,5,True,-0.5673387751425648
607,0.11906208237152228,49,257.7701162286794,30866.25,57.861260740051655,5,False,-0.4405894775688439
608,0.12152390982925891,50,441.9254331207253,30228.367346938776,55.2848077141983,5,False,-0.4214018647755934
609,0.10684366020478368,44,489.3332881761585,34477.67441860465,61.64151056000113,5,False,-0.42995045017838374
610,0.13660245183887915,52,396.0781237030952,26870.58823529412,67.09761114677474,5,False,-0.4819054835864508
611,0.10706898649470739,44,216.7055474978629,34405.11627906977,56.354903205147835,5,False,-0.49954622384469327
612,0.13764850471118395,56,394.09765326173647,26629.090909090908,62.078472585594234,5,False,-0.40518410232503105
613,0.10760985172363455,43,521.5740159050199,34250.71428571428,57.29301616983513,4,False,-0.5094968896875087
614,0.12749003984063745,48,395.36633640681737,28838.297872340427,63.78821303643267,5,False,-0.42507032905307907
615,0.12523079393112305,52,400.15703227153114,29310.58823529412,63.11919053402406,5,False,-0.4137857993876018
616,0.09458814744134912,38,419.86045468421565,39088.37837837838,64.477699284548,4,False,-0.5410949260159362
617,0.1337354136619903,51,288.3938405752877,27457.2,58.9700474326427,4,False,-0.476784072940897
618,0.17188188629352136,65,457.2465436179502,21271.875,58.35183224571036,5,True,-0.5886448441011369
619,0.14090520922288644,55,232.26954007777343,26022.222222222223,61.93990632427838,4,False,-0.5259043291437984
620,0.13966828781643598,56,387.1145625546206,26244.0,61.81694370874436,5,False,-0.40282660231827583
621,0.13361598252714074,52,382.905637080477,27471.176470588234,54.27856663287493,5,False,-0.44073214298363694
622,0.10752917582300357,42,429.6013791663556,34295.85365853659,55.5799579317657,5,False,-0.44016422247717485
623,0.15013762615731088,60,454.8355860121324,24384.406779661018,57.3127803453723,5,False,-0.46246594753700315
624,0.1395946856058287,57,464.4767078960841,26249.464285714286,62.336194285062014,5,False,-0.42801056076357746
625,0.12613705275924803,52,475.8158425798623,29100.0,57.65491476507526,5,False,-0.41388935082741424
626,0.12175173413396832,49,332.1429960107868,30184.375,55.573199587720985,5,False,-0.4146737200890595
627,0.10504376823676533,42,289.8172969834069,35107.31707317073,61.26358015428147,5,False,-0.4376399514081643
628,0.1471676569471169,58,427.7098580300418,24891.052631578947,56.46926852659844,5,False,-0.45968097398805685
629,0.11789297658862875,47,344.37946441703826,31200.0,60.44937536348262,3,False,-0.5382554727385074
630,0.10730774029863163,43,314.3934844293878,34347.142857142855,68.757317060794,5,False,-0.5041350021134503
631,0.11396514786757073,43,428.2889113010767,32340.714285714286,58.587266210011656,5,False,-0.3982307563027568
632,0.11979609175870859,47,358.14630105325466,30704.347826086956,58.4799402322194,5,False,-0.3960648634279721
633,0.11201526004991984,46,334.41982801341294,32852.666666666664,62.193409062056205,5,False,-0.41263802297724045
634,0.1347378735913768,55,391.8418940193557,27213.333333333332,63.40576312044184,5,False,-0.412360350352953
635,0.11178272749855096,45,375.6166561332975,32937.27272727273,66.67774407555922,4,False,-0.495940802417128
636,0.0833707957006825,34,540.329712256672,44489.09090909091,57.99848459733088,5,True,-0.6337712481202157
637,0.1456828885400314,58,441.9401789359045,25144.736842105263,57.8445100419582,5,False,-0.4353214015255767
638,0.13211941562566165,52,423.9899380909673,27782.352941176472,62.246111892863354,4,False,-0.4518284884656771
639,0.12244897959183675,50,479.0171613254744,30000.0,59.56124705469901,4,False,-0.4394817541152024
640,0.1449946633908613,60,293.78306110007674,25249.322033898305,60.42575327445641,5,False,-0.4601271599445086
641,0.0916862842274811,37,356.14298274889404,40355.0,60.28562971976348,5,False,-0.5193068841728425
642,0.09969200842924299,41,209.4495472137989,37014.0,65.5923433209622,4,True,-0.5669016657170617
643,0.10936044392239458,45,369.2986880726616,33666.818181818184,63.701585547522775,5,False,-0.418771069853972
644,0.10455849537774944,41,299.98644909848554,35291.25,58.998853431890645,4,False,-0.46836792263792343
645,0.09751299103992472,38,389.7089621056495,37915.94594594595,58.76125344155632,5,False,-0.4685211842386384
646,0.13604615851806864,56,421.1138484493417,26942.727272727272,62.617255569101225,5,False,-0.41706998779336374
647,0.1288723667905824,52,334.8808620184965,28482.352941176472,61.821772909248615,5,False,-0.39800686044433625
648,0.10861475953899069,45,517.6844195197259,33897.954545454544,59.35710497582653,5,False,-0.4316386119137235
649,0.15711235547677557,65,288.4622658151671,23271.5625,60.72585857443544,4,True,-0.595021639869279
650,0.11373001483434977,46,253.4652445822956,32357.333333333332,66.85015046130607,5,False,-0.5088988768291428
651,0.15919618973054087,61,318.70772349755435,22990.5,56.31640568576901,5,False,-0.5334117226190699
652,0.11895128661595727,49,356.681529632898,30895.0,57.28386998386537,5,False,-0.40095225967223913
653,0.14438077370149072,59,354.66380858079793,25363.96551724138,60.49204859410204,5,False,-0.4244203859651505
654,0.11617846990483252,47,468.46084016285414,31660.434782608696,59.00381325689754,5,False,-0.40123787407593753
655,0.13975542800099824,56,481.4748846358992,26227.636363636364,58.258504653566696,5,False,-0.4341447598770481
656,0.13131542543307248,53,371.64734848585897,27942.115384615383,56.890688478379495,5,False,-0.4060528283371579
657,0.16738461538461538,68,376.5221671514484,21828.358208955226,60.28708697782289,5,True,-0.5603245622286184
658,0.1612640495194657,66,390.917950705646,22667.076923076922,62.496013537544506,5,False,-0.5234032545159574
659,0.1270901647691399,52,348.80205127434346,28881.764705882353,59.13062124231048,4,False,-0.4508980107364139
660,0.10637654880628589,44,374.7851504986897,34629.06976744186,63.348723222508426,5,False,-0.42295614714539637
661,0.11226611226611227,45,441.4178931467303,32795.454545454544,64.38800265194325,5,False,-0.4283714286177671
662,0.14528138178736455,60,339.83385829993415,25199.491525423728,63.64722840679221,5,False,-0.44767768556654913
663,0.15666456096020215,62,442.20474768813676,23355.737704918032,58.806181783944346,5,False,-0.4928842907198109
664,0.14584346135148274,60,373.8602341246156,25102.372881355932,57.11646901731137,5,False,-0.4495472851579988
665,0.12057403726436731,46,274.02811697594933,30520.666666666668,65.13833256756405,3,True,-0.5863484329150667
666,0.15202381706467347,60,308.4722636436445,24081.86440677966,62.32497562582615,5,False,-0.47983162799925283
667,0.1110676895863757,45,491.2124759101929,33149.318181818184,57.17408106625701,5,False,-0.42795586024627713
668,0.12205247426104285,49,314.27807552737033,30110.0,67.87263569412318,5,False,-0.47605365641373554
669,0.11466411857514278,43,433.26461817617735,32143.571428571428,60.92028158984117,5,False,-0.40014034051973363
670,0.14838238871320847,61,485.4049723332224,24666.0,58.58686323314372,5,False,-0.46876086602304573
671,0.1191912025540972,42,475.1266800917482,30940.243902439026,59.950374742704504,5,False,-0.4187615585823824
672,0.10865538955426596,44,409.62310183491934,33902.79069767442,61.878287139881415,4,False,-0.44757986185608717
673,0.11693294626362695,48,473.8268164999442,31441.91489361702,58.84320174984592,5,False,-0.39965112782184053
674,0.10080558307844742,39,424.9986852073925,36652.10526315789,66.03900821618944,5,False,-0.4916040278744568
675,0.12157808352414338,50,300.7347630179203,30214.897959183672,62.349245582160755,5,False,-0.4184775381750612
676,0.13788780946411783,55,286.3315097029419,26591.666666666668,61.970595436380144,5,False,-0.4329899208432997
677,0.11434827565233259,47,351.5847533738215,32167.17391304348,56.34236336011109,5,False,-0.40801786399226414
678,0.13692731656906648,53,373.7340070393334,26796.923076923078,59.545847351903944,5,False,-0.4026234081003792
679,0.13159956133479556,49,360.6038408990222,27925.625,54.197986300002505,5,False,-0.4545287007032012
680,0.13941865053268448,53,415.92760677846167,26318.076923076922,59.95460296653115,5,False,-0.40467364245841003
681,0.10967326506449536,44,332.737933660717,33588.13953488372,65.34016262005544,5,False,-0.44299363530295316
682,0.09904577847566132,41,684.6617261130293,37255.5,55.7215457408168,5,True,-0.5569526151388998
683,0.10954251141067826,43,300.7954702890239,33646.42857142857,62.576514758789834,4,False,-0.45665263381360605
684,0.1084272031805313,45,343.14856213356967,33956.59090909091,60.497257441569225,5,False,-0.41038772522121547
685,0.16090104585679807,65,367.2855132410872,22723.59375,58.42098348273535,5,False,-0.5251915309350982
686,0.10947573287921177,45,388.28385214633295,33631.36363636364,54.664073954200866,5,False,-0.4396853131068224
687,0.10937816487745594,45,348.19056397337147,33661.36363636364,61.50781990636677,5,False,-0.4033405715572318
688,0.12236157846436219,50,530.738351878061,30021.428571428572,60.700357843475466,5,False,-0.42846621435717586
689,0.11760695415033237,46,457.3274719584779,31290.666666666668,55.482521119205785,5,False,-0.4256665602543206
690,0.13091807328118568,53,417.52903710571974,28026.923076923078,62.03012575040377,5,False,-0.4003856410785595
691,0.13000286169821348,53,370.7514634402219,28224.23076923077,65.04757338823508,4,False,-0.49219715387719243
692,0.12510476501972648,51,416.9827262607363,29351.4,60.43819971141643,5,False,-0.4015135827456283
693,0.13293480759985787,53,337.67638585878296,27601.73076923077,61.025854667678594,5,False,-0.3993995291189953
694,0.15532903404756954,56,418.68436107088235,23598.0,59.06054483443557,5,False,-0.46377363247376346
695,0.11592211751067986,45,315.0602031625319,31761.136363636364,59.794081447451596,4,False,-0.4484999316059775
696,0.10381718047730581,41,386.128303595396,35543.25,57.736780043925705,4,False,-0.47136307601013616
697,0.1190722288832844,48,499.91367341519043,30877.021276595744,51.84962823446017,5,False,-0.5011180817950583
698,0.14150655687709668,58,441.0809396545569,25886.842105263157,61.76875193706741,5,False,-0.41639224076659803
699,0.14500926448078627,60,346.8426635199383,25246.77966101695,62.95248080898532,5,False,-0.4392675900715354
700,0.1335282438417734,51,433.2546556799538,27499.8,59.17432109730714,5,False,-0.4095206171202136
701,0.1368602184961383,57,380.31597578207857,26773.928571428572,65.44728253334229,4,False,-0.5050935837564067
702,0.14518311938645778,59,440.08413343247213,25223.793103448275,63.71228365102709,5,False,-0.44259474132954285
703,0.12381896534282882,51,554.1321829754856,29656.2,59.41437338347372,5,False,-0.44473048850804525
704,0.12252649635483674,50,381.2194342275044,29981.020408163266,61.94396509393989,5,False,-0.39618172874208174
705,0.10983981693363845,44,305.8776227141591,33537.20930232558,54.639504993297,4,False,-0.49847546470660636
706,0.12127462101680932,49,331.45629874466334,30303.125,62.371584811473156,5,False,-0.40361783388743727
707,0.10229540918163672,41,376.8907145696845,36072.0,65.90235130302074,4,False,-0.49113449302363865
708,0.13177727057404937,51,345.41589873231663,27865.2,61.132079108808064,5,False,-0.40644388374745793
709,0.11313017040231917,40,342.961273284674,32637.69230769231,63.76200345202108,4,False,-0.4762062444138326
710,0.11351743015860236,47,343.9295371134218,32402.608695652172,65.28141352147387,4,False,-0.4775374423743053
711,0.11219512195121951,46,293.23506283307364,32800.0,61.21362497156387,4,False,-0.4652094718546592
712,0.09854498747131035,39,316.3277335037512,37492.89473684211,60.34862201010234,5,False,-0.4590956597483545
713,0.10418431306115533,41,386.7677813460008,35418.0,59.492661977297836,5,False,-0.4237114801791787
714,0.09921455146754857,40,638.4529734136383,37215.38461538462,55.69376556922003,5,False,-0.5561207111368119
715,0.12821060729090986,50,257.69272986994935,28651.836734693876,56.56573640400815,5,False,-0.44733303612684727
716,0.12389380530973451,49,386.95034268338105,29662.5,60.547515372612274,5,False,-0.3933135085304025
717,0.11570417478715767,47,292.7435795317704,31790.217391304348,63.86300633961103,5,False,-0.43611179387063553
718,0.1402688486265342,56,299.17764154364585,26131.636363636364,62.982458345982245,5,False,-0.43294452464193567
719,0.09858858226248157,39,411.2328917475629,37476.31578947369,58.333124335776475,4,False,-0.49194271523867555
720,0.12813141683778234,52,506.27323359494795,28647.058823529413,57.40227601604259,5,False,-0.4256315914839901
721,0.14100153819859854,55,273.5128430904293,26004.444444444445,62.97947026422784,5,False,-0.45734329543186053
722,0.10665538038302824,42,476.55244857037786,34576.829268292684,58.66211184703907,5,False,-0.4228635234032262
723,0.13170391945798773,52,357.31855650723975,27870.0,69.13761310293022,5,False,-0.5006417130614934
724,0.09663232227292437,39,356.92293987752686,38235.0,60.209073572612795,5,False,-0.4647927629128505
725,0.11004378825741076,40,325.5883963817732,33553.07692307692,68.00301507522514,5,False,-0.5093727039535311
726,0.15609264853977844,62,355.2151330366478,23441.311475409835,59.62717321479883,5,False,-0.48781296491952353
727,0.13679890560875513,55,384.4110576195378,26803.333333333332,62.306716766751265,5,False,-0.4036370149594884
728,0.1368471251736507,55,426.5423599152283,26793.88888888889,61.11381749664445,5,False,-0.40145853251445607
729,0.10006462507035793,40,618.7290236869482,36899.230769230766,60.53220587473633,4,False,-0.5556848928588692
730,0.14071468246620997,57,453.5000861555677,26040.535714285714,61.29341388046855,5,False,-0.4187127459265191
731,0.11940298507462686,43,326.99376838280887,30867.85714285714,57.51500913261038,4,False,-0.46541314691078645
732,0.1376823471562039,56,376.1727483967391,26622.545454545456,61.522366844230675,5,False,-0.40423368435921164
733,0.1313297133476449,52,371.8984173926139,27949.41176470588,55.07613763079536,5,False,-0.42379562008153765
734,0.08459044128013535,35,497.2552057640493,43809.705882352944,64.17044921956797,5,True,-0.6257769646613203
735,0.12397206496136204,50,521.2354712033253,29631.428571428572,60.769326203130944,4,False,-0.46132583503720265
736,0.12705530642750373,51,508.1150397227359,28900.8,59.10542382875016,5,False,-0.42191527639841314
737,0.12205458552297,48,353.6324311647626,30122.55319148936,56.11459751898826,5,False,-0.40476819452772234
738,0.1218324596481777,49,536.5205188153161,30164.375,60.10399616111134,5,False,-0.42432135974589086
739,0.12870064957403324,53,343.80610121984364,28509.80769230769,58.59538295723904,4,False,-0.4533030767527539
740,0.14459333125584295,58,272.338559094614,25334.21052631579,64.626180239625,5,False,-0.496520284568575
741,0.1075926152341362,44,387.299197023813,34237.67441860465,68.16064146337814,4,False,-0.5177962098689708
742,0.10587931479727984,41,431.6564937845517,34851.0,58.412421820841715,5,False,-0.4264831496439428
743,0.12547000985261295,52,335.9449161578245,29254.70588235294,54.84202131044387,4,False,-0.49439016328881
744,0.1218168858938638,47,393.31179112663693,30195.0,61.99195256976864,5,False,-0.4013698854988343
745,0.09952664158271635,41,241.21500471123292,37075.5,57.328344685379534,4,False,-0.5339051865312869
746,0.12269682615862947,49,446.14847440476996,29951.875,56.894381289554495,4,False,-0.4511153746594137
747,0.09642724687847695,39,425.25256876449436,38316.31578947369,64.04424462813934,5,False,-0.5003869623315222
748,0.11055034847392453,46,480.26453127460303,33288.0,62.07179115927198,5,False,-0.43397516099596495
749,0.13566165337640052,56,426.6333231968086,27019.090909090908,62.276279563203644,4,False,-0.46696389598332444
750,0.1098141294179851,45,373.0507706416845,33527.72727272727,67.936462373453,5,False,-0.48486935487994
751,0.1205525324403516,48,397.5303732095113,30497.872340425532,60.91841800744027,4,False,-0.421880118821759
752,0.11133791055854518,45,342.19686362987494,33068.86363636364,64.20988078799449,5,False,-0.4215628966285712
753,0.11090340061753029,44,541.2984254381873,33215.58139534884,60.39441010583085,5,False,-0.4467439704378266
754,0.14894093230512545,61,343.675750877688,24573.5,61.23534559839505,5,False,-0.45251738878681824
755,0.1169392424370816,46,307.03324886360184,31469.333333333332,61.77721220965287,5,False,-0.4098593099444482
756,0.13473154739182178,50,361.10349359447724,27265.102040816328,63.92843980216266,4,False,-0.47581499657478654
757,0.1381957773512476,51,346.19375503018426,26571.0,69.31073616300347,5,False,-0.5141586362132762
758,0.14711166536323478,58,455.0840647975114,24900.526315789473,62.12705811693684,5,False,-0.4502527604927218
759,0.1359415774887221,56,234.7198262769197,26963.454545454544,64.09379271029813,5,False,-0.5017032341720595
760,0.10691851917850938,40,327.27809306889753,34533.846153846156,62.52371617772134,5,False,-0.4303235345914048
761,0.14320103697302636,58,534.992195948311,25580.526315789473,57.47367644873211,5,False,-0.46889107787246026
762,0.12066488815924482,49,404.9357041509575,30456.25,59.20398008839063,5,False,-0.390597663835672
763,0.12910847643559345,51,286.789111955378,28441.2,60.46161499333875,5,False,-0.42080722443146884
764,0.12767751390199344,53,378.0426485441065,28738.26923076923,58.23235247790683,5,False,-0.40517258879120255
765,0.11583011583011582,42,514.2918736159711,31838.048780487807,47.32934288844957,5,False,-0.5420135040325419
766,0.13098434737048922,50,311.52966257699273,28045.102040816328,62.64477317341031,4,False,-0.4664149635235862
767,0.11465603190428714,46,374.2016754396676,32096.0,55.7778199109932,5,False,-0.41007832689364365
768,0.14330380406461699,55,406.5883267419355,25586.666666666668,60.962049479714075,5,False,-0.41268614135485865
769,0.10167850225952227,42,367.0282714022848,36269.26829268293,60.7089512590545,5,False,-0.42711595389584184
770,0.1386018237082067,57,363.6148266353505,26437.5,56.51232149561649,5,False,-0.43067044380576874
771,0.11712554394241327,48,421.7083351398415,31390.212765957447,62.388806279914306,5,False,-0.3989220566558991
772,0.10411832361427793,43,351.94578616750255,35399.28571428572,59.96446149720232,4,False,-0.4547229513773917
773,0.09180961584923895,38,500.9412745678392,40271.35135135135,58.87056850164119,5,False,-0.5362727927360547
774,0.1321424201639545,54,320.29431868778005,27757.35849056604,55.21922225136227,4,False,-0.5031255703855703
775,0.11462984113799189,46,293.7659096993577,32103.333333333332,56.28301758838207,5,False,-0.4276051803468117
776,0.12049402550456874,50,373.24473785171773,30486.73469387755,58.34221531181843,5,False,-0.40195910950636304
777,0.10731220364362366,43,395.28686415569285,34345.71428571428,61.473036763019984,4,False,-0.4499805063403202
778,0.11972562876740801,48,448.9968245286827,30708.510638297874,61.18498337537102,4,False,-0.4283860843780548
779,0.10113468179575728,41,486.8411360434969,36486.0,60.57025411537687,5,False,-0.45095868550026524
780,0.11143900778009369,45,469.4139492718927,33038.86363636364,56.918183357042786,4,False,-0.4728824270736881
781,0.10919248349415947,43,565.8182304603146,33754.28571428572,66.42108127269688,5,False,-0.5301051433571147
782,0.09463924118085901,37,498.3445988643221,39095.833333333336,60.635731038278124,5,False,-0.512485186808407
783,0.1581765087605451,65,515.3318911062994,23115.0,58.50751919591889,5,False,-0.5335466275530755
784,0.09928716904276985,39,290.10975718065055,37212.63157894737,62.064608247336885,4,False,-0.5045639189786871
785,0.13917077413743115,56,322.4097310853308,26337.81818181818,61.99900353755516,5,False,-0.41401234004904885
786,0.1224177505738332,48,480.8175206453303,30033.191489361703,57.190547376493186,5,False,-0.41088775216166307
787,0.14564037048866177,57,399.32329433280614,25159.821428571428,60.62841983063589,5,False,-0.4216842122501879
788,0.10426670325147483,38,480.33245262939425,35460.0,58.13491478189304,4,False,-0.5092072725928318
789,0.09423550386280669,37,343.5887683643604,39263.333333333336,63.05848142150162,5,False,-0.5009665842488888
790,0.12982419640070736,52,519.8615471089109,28273.529411764706,61.598677236793506,5,False,-0.4367390256482616
791,0.14384920634920637,58,334.36370915870634,25465.263157894737,61.02262294750239,5,False,-0.4249903509695554
792,0.13006932940671206,53,346.55855159893497,28209.80769230769,57.33233013925432,5,False,-0.40414707168132263
793,0.1294686391269166,52,472.82470456651737,28351.176470588234,56.2022923044341,4,False,-0.47879251550003765
794,0.18445988629185092,73,458.5907036158233,19787.5,63.504234761791444,5,True,-0.6406797859470575
795,0.11307767944936087,46,521.5844531529488,32544.0,54.6181745259053,5,False,-0.459252084781309
796,0.12260912211868563,50,425.7502916267128,29960.816326530614,55.93596526389761,5,False,-0.4093731507756422
797,0.12200435729847495,49,454.7828893023932,30121.875,59.97620081384825,4,False,-0.4300848133440049
798,0.14238952536824878,58,415.6096628478127,25726.315789473683,58.33279055454214,5,False,-0.4250904039629945
799,0.15090739576331824,58,436.47626348608793,24274.21052631579,62.91881109843011,5,False,-0.4556869687646886
800,0.12486737941728557,51,400.07713328340685,29407.2,59.47224054920283,5,False,-0.3962978441774396
801,0.11289513296537881,45,253.7699450315039,32612.727272727272,61.05391132237467,4,False,-0.47848452483655196
802,0.12161011796181442,50,382.5252244218077,30206.938775510203,56.26625742039661,5,False,-0.40186459236283545
803,0.11338106536208453,45,327.84197207381993,32472.954545454544,63.080604991833965,5,False,-0.4067930754439169
804,0.14063498828041765,55,425.73667394784337,26072.222222222223,59.28168777999808,5,False,-0.4050171209555585
805,0.12519177661859465,51,535.9397992598621,29331.0,64.29545044936869,5,False,-0.46100827987293896
806,0.13832713153211454,57,439.13098653161956,26490.0,59.83202842210712,5,False,-0.41950137951716826
807,0.10152284263959391,42,479.50892906941226,36324.87804878049,57.53516593454237,5,False,-0.45452334557524515
808,0.11721202818670202,42,431.19917970428776,31462.682926829268,59.525150820746525,5,False,-0.4062358528783942
809,0.10964026942608844,43,515.0082096087592,33616.42857142857,59.50942411006262,3,True,-0.5739334536821559
810,0.1386956008963321,49,475.90614172816237,26496.875,58.57410813082397,5,False,-0.4380014559034347
811,0.09770558884319087,39,322.40579593183577,37815.0,60.17927602906774,5,False,-0.4595990434906215
812,0.12079776859677453,48,367.0448257402367,30435.957446808512,64.46896205072869,5,False,-0.41692962804955996
813,0.13606544099781323,56,416.8083971823163,26938.909090909092,59.65574645313187,5,False,-0.4153378698175184
814,0.12195948234975268,45,277.8967596430496,30188.863636363636,62.537355630281,5,False,-0.44031597820563273
815,0.12732227931845133,51,437.32115486891615,28840.2,60.83621989607045,5,False,-0.39815591334059436
816,0.17052721330112264,70,282.35534125466614,21416.956521739132,56.31281323942714,5,True,-0.6380078655080139
817,0.10075132935781793,39,439.5569760177262,36671.84210526316,58.159150456560766,5,False,-0.45931567704984627
818,0.10721029868626773,44,386.6569197366235,34359.767441860466,56.80589176500745,5,False,-0.421354003020531
819,0.12017545616600236,50,446.55764378379746,30567.551020408162,59.903268846178484,4,False,-0.43381891302535736
820,0.12022818819391907,49,377.74929889470906,30566.875,60.15615792996056,5,False,-0.39333379189437756
821,0.1318319143092557,52,323.74662320731,27842.941176470587,52.27831435479497,5,False,-0.4855480397937521
822,0.12792919641959166,53,564.4522269218968,28681.73076923077,56.41251710192185,5,False,-0.4808952184143111
823,0.11167176772272315,45,331.65772910467945,32970.0,58.275923522123286,4,False,-0.45099230704829596
824,0.13290671917302485,54,382.16403229259737,27597.735849056604,59.70180936443334,5,False,-0.4015164002929745
825,0.1435290301654233,59,282.3048493209766,25514.48275862069,69.98683163127187,5,False,-0.5475953914308505
826,0.14402538752593677,59,489.76775276227255,25426.55172413793,59.746829006706356,5,False,-0.46053554819478143
827,0.09905774341628414,41,372.0638098596539,37251.0,55.43436748593576,5,False,-0.4710766713354736
828,0.15704879146047196,64,469.65780063814583,23286.666666666668,63.10712990812272,5,False,-0.520180456749536
829,0.07645422303395842,30,426.7242441014727,48710.68965517241,63.56198878105773,3,True,-0.7205673261846648
830,0.1145317196003574,47,390.71445427036315,32115.652173913044,63.805486883786614,4,False,-0.4545139752056807
831,0.14577849767159345,60,340.7825168325247,25113.5593220339,61.54698965946303,5,False,-0.4422444758691026
832,0.14279559303255984,58,359.1852496183289,25653.157894736843,62.60067641318671,5,False,-0.41891709925692017
833,0.148677390711793,60,508.21150285693653,24623.898305084746,59.167084329273976,5,False,-0.4724551529488352
